custid,dropperc,mins,consecmonths,income,churn_Y
707137,0.016793893129771004,655,13,50.0,0
297211,0.0200927357032458,647,15,82.4,0
978269,0.0215439856373429,557,25,71.7,0
328390,0.0250521920668058,479,27,51.1,0
795368,0.0221606648199446,361,23,60.4,0
426791,0.0239410681399632,543,27,78.4,1
481660,0.0106060606060606,660,36,80.0,0
73643,0.0150375939849624,532,30,87.4,0
39992,0.0291545189504373,343,25,76.4,0
330543,0.0248868778280543,442,31,40.9,0
601020,0.0174291938997821,459,29,83.9,0
769881,0.0173410404624277,346,30,103.3,0
555270,0.0287206266318538,383,22,95.1,0
889900,0.0492610837438424,203,20,84.4,0
565285,0.011400651465798,614,26,89.1,0
216203,0.0140562248995984,498,35,68.5,0
597406,0.0198675496688742,453,23,72.7,0
115876,0.026694045174538,487,28,44.8,1
981380,0.0203252032520325,492,37,49.8,0
947900,0.0215982721382289,463,22,59.5,0
197712,0.0359712230215827,278,31,26.7,0
841919,0.014018691588784998,642,36,92.9,0
175363,0.0152565880721221,721,22,74.1,0
145916,0.0138888888888889,576,30,47.7,0
531039,0.0128913443830571,543,27,95.2,0
290933,0.0210526315789474,380,19,56.5,0
854489,0.0147420147420147,407,8,34.5,0
615539,0.0185185185185185,648,17,27.9,0
871583,0.0156862745098039,510,35,57.6,0
963440,0.0249307479224377,361,27,53.0,0
772250,0.0113798008534851,703,28,74.6,0
878679,0.0166163141993958,662,26,64.4,0
676443,0.0317919075144509,346,18,52.4,0
449005,0.0203703703703704,540,21,68.0,0
987476,0.0375722543352601,346,18,58.7,0
661353,0.019434628975265,566,32,60.0,0
185075,0.0141287284144427,637,32,73.6,0
405135,0.0244360902255639,532,35,82.5,0
891163,0.0219512195121951,410,20,65.3,0
475363,0.0146443514644351,478,32,64.4,0
485199,0.0293453724604966,443,36,95.1,1
343028,0.0170357751277683,587,37,80.3,0
306249,0.0191637630662021,574,29,45.7,0
560142,0.0234113712374582,598,23,76.5,0
885177,0.0216450216450216,462,24,81.9,0
300119,0.0263157894736842,456,21,51.4,0
132988,0.0364583333333333,384,21,91.7,0
76938,0.0198863636363636,352,17,93.1,0
991128,0.0232018561484919,431,16,69.2,0
144342,0.0311004784688995,418,34,88.8,1
87297,0.0159090909090909,440,41,68.1,0
419377,0.0114942528735632,522,29,55.8,0
279521,0.0196078431372549,510,23,73.6,0
853724,0.0123456790123457,486,35,90.6,0
378736,0.0234042553191489,470,25,64.7,0
878025,0.0161030595813204,621,17,59.9,0
154469,0.0222222222222222,495,14,11.4,0
792845,0.015600624024961,641,42,65.7,0
820742,0.023121387283237003,519,9,80.4,0
145400,0.0236220472440945,508,29,100.5,1
689035,0.017741935483871003,620,17,69.4,0
826949,0.0136986301369863,584,34,57.6,0
508969,0.0249221183800623,321,14,70.7,0
903318,0.0172117039586919,581,33,48.7,0
536962,0.0201834862385321,545,34,38.6,0
584945,0.0261904761904762,420,29,56.8,0
109910,0.0179282868525896,502,11,85.5,0
76799,0.0163690476190476,672,33,37.9,0
320298,0.0254452926208651,393,32,54.2,0
583421,0.0198237885462555,454,33,49.3,0
936304,0.0191304347826087,575,39,73.0,0
930268,0.0139720558882236,501,20,57.5,0
815047,0.0209424083769634,382,31,75.6,0
616884,0.014760147601476004,542,27,55.4,0
459724,0.0212765957446809,470,9,108.3,0
261736,0.0229885057471264,348,33,63.3,0
850046,0.020746887966805,482,25,66.4,0
194367,0.0173410404624277,519,19,69.5,0
189845,0.0217821782178218,505,12,102.5,0
469074,0.0123203285420945,487,28,54.4,0
439323,0.0191972076788831,573,32,55.8,0
491264,0.0213464696223317,609,36,58.7,0
40411,0.0217917675544794,413,16,17.6,0
619849,0.0296296296296296,405,35,87.0,1
203524,0.0332326283987915,331,26,53.5,0
493928,0.0297766749379653,403,30,62.4,1
751017,0.0272727272727273,440,27,88.0,0
276944,0.01875,480,27,49.5,0
975483,0.024896265560166,482,3,59.7,0
96618,0.0229166666666667,480,34,31.0,0
506263,0.0200803212851406,498,31,64.5,0
635943,0.0188356164383562,584,24,75.7,0
739010,0.0181818181818182,495,19,79.7,0
610902,0.0189655172413793,580,36,70.2,0
334580,0.0189982728842832,579,25,72.0,0
748664,0.0267260579064588,449,28,61.9,0
897232,0.01931330472103,466,17,77.5,0
615924,0.0306748466257669,326,21,70.4,0
876830,0.0191489361702128,470,38,84.3,0
635382,0.0140845070422535,568,6,85.6,0
534895,0.0131332082551595,533,22,62.0,0
858144,0.0383141762452107,261,24,67.8,1
585157,0.0119225037257824,671,37,85.0,0
541147,0.0217821782178218,505,25,71.8,0
895245,0.0144230769230769,416,42,86.0,0
559855,0.0215982721382289,463,29,93.3,0
589509,0.0159489633173844,627,40,69.8,0
400788,0.0137931034482759,435,31,98.1,0
657423,0.0269151138716356,483,18,66.9,0
522794,0.0177619893428064,563,5,69.1,0
277575,0.0214007782101167,514,37,77.8,0
545999,0.0212765957446809,611,16,79.8,0
410705,0.0337423312883436,326,27,70.5,0
179114,0.0143112701252236,559,19,46.0,0
826012,0.028436018957346,422,29,75.6,0
767549,0.0166163141993958,662,24,86.9,0
953222,0.0215982721382289,463,20,87.7,0
407318,0.0175054704595186,457,29,50.0,0
583447,0.0190641247833622,577,42,58.4,0
437939,0.0141843971631206,423,16,89.5,0
902143,0.0106382978723404,564,18,103.2,0
582336,0.0241935483870968,496,35,87.6,0
42020,0.0192307692307692,572,0,36.4,0
816857,0.0180360721442886,499,36,52.1,0
172674,0.0181818181818182,550,42,100.8,0
858045,0.0216110019646365,509,18,58.0,0
734760,0.0163339382940109,551,41,43.7,0
193713,0.0170357751277683,587,17,68.1,0
745302,0.0294117647058824,442,12,70.4,0
186798,0.0202702702702703,444,23,73.2,0
664474,0.0198675496688742,453,27,106.3,0
854591,0.0206185567010309,582,22,78.7,0
942124,0.0168918918918919,592,13,73.5,0
184709,0.0223048327137546,538,15,28.6,0
433292,0.0188679245283019,424,16,84.0,0
641315,0.0202429149797571,494,34,70.1,1
795764,0.0198300283286119,353,21,102.7,0
207278,0.0159362549800797,753,25,51.9,0
327194,0.0216450216450216,462,24,88.3,0
125998,0.0290178571428571,448,41,80.3,0
480748,0.0144927536231884,552,28,33.2,0
116283,0.0191256830601093,366,28,109.5,0
143362,0.0229007633587786,524,14,44.8,0
274516,0.0277777777777778,432,26,66.6,0
749778,0.0153321976149915,587,38,72.4,0
784798,0.0216867469879518,415,24,51.5,0
574210,0.0163690476190476,672,41,90.6,0
230604,0.0114285714285714,525,18,87.6,0
655937,0.021505376344086,372,19,17.2,0
29019,0.0149532710280374,535,40,79.5,0
74736,0.0213592233009709,515,21,60.2,0
289710,0.0278422273781903,431,25,64.6,1
470578,0.0272952853598015,403,15,71.3,0
413797,0.0121317157712305,577,14,88.7,0
192215,0.0178890876565295,559,25,112.7,0
941973,0.0149532710280374,535,30,54.4,0
403641,0.0200364298724954,549,26,57.6,0
814449,0.0281030444964871,427,30,70.3,0
899893,0.0201207243460765,497,36,79.6,0
918070,0.035,400,37,41.0,0
152523,0.0141643059490085,706,34,30.3,0
921588,0.0172043010752688,465,14,44.6,0
184791,0.008561643835616441,584,41,55.6,0
266959,0.0317460317460317,378,30,89.7,0
747580,0.0101214574898785,494,41,104.3,0
625298,0.0172413793103448,464,21,78.3,0
790830,0.0251716247139588,437,21,53.8,0
482278,0.018450184501845,542,31,77.4,0
733289,0.0394366197183099,355,18,76.5,0
818252,0.0224948875255624,489,36,62.8,0
665307,0.0143061516452074,699,25,72.0,0
11120,0.0198019801980198,404,31,76.4,0
77202,0.0198807157057654,503,24,59.2,0
563242,0.025974025974026,385,22,55.2,0
312055,0.0189753320683112,527,36,105.6,0
105824,0.0139720558882236,501,37,38.8,0
180367,0.0228215767634855,482,20,80.4,0
138513,0.0200364298724954,549,20,30.0,0
703003,0.0170068027210884,588,35,71.1,0
143187,0.00994318181818182,704,27,67.9,0
726617,0.0202020202020202,396,21,101.2,0
173815,0.0171102661596958,526,33,53.2,0
668132,0.0256410256410256,390,23,40.3,0
65858,0.0169491525423729,472,28,49.0,0
535444,0.0207156308851224,531,36,53.0,0
946729,0.0138169257340242,579,38,63.8,0
157674,0.0218446601941748,412,19,63.4,0
141100,0.0237623762376238,505,17,69.3,0
528922,0.0148305084745763,472,26,75.3,0
706211,0.0191304347826087,575,25,91.6,0
653917,0.0160771704180064,622,17,76.4,0
442691,0.0178041543026706,674,24,52.8,0
622553,0.011986301369863,584,19,63.9,0
241932,0.0217785843920145,551,11,71.6,0
621944,0.0202839756592292,493,25,106.9,0
693828,0.0100200400801603,499,13,70.2,0
334558,0.0159045725646123,503,45,33.0,0
280393,0.0190677966101695,472,18,75.2,0
865204,0.037542662116041,293,38,43.2,1
87237,0.0316091954022989,348,26,67.5,0
225183,0.0191897654584222,469,22,74.0,0
148538,0.0282051282051282,390,30,66.7,0
991367,0.0253456221198157,434,35,105.8,0
902996,0.0181451612903226,496,25,103.4,0
409225,0.0238095238095238,420,37,76.5,1
779823,0.0203703703703704,540,25,49.6,0
55871,0.0155555555555556,450,16,73.3,0
622531,0.0125698324022346,716,12,77.8,0
583779,0.0501567398119122,319,19,76.7,0
564675,0.0158730158730159,630,28,66.0,0
434462,0.0128410914927769,623,17,47.3,0
926683,0.0127298444130127,707,24,90.7,0
697944,0.0212314225053079,471,37,66.2,0
784626,0.0121107266435986,578,32,69.9,0
807391,0.0231404958677686,605,30,45.9,0
475514,0.0187074829931973,588,28,53.6,0
241727,0.0225,400,32,50.6,0
968771,0.0162962962962963,675,32,70.4,0
69958,0.0222222222222222,585,16,114.9,0
489688,0.016728624535316004,538,19,55.1,0
897099,0.0165289256198347,605,32,64.0,0
845008,0.0345744680851064,376,33,72.7,0
618605,0.0170068027210884,588,29,64.8,0
798855,0.0040650406504065,738,30,87.6,0
846365,0.0214132762312634,467,34,83.4,0
621575,0.019271948608137,467,37,80.8,0
356272,0.0201834862385321,545,25,58.6,0
75485,0.0256880733944954,545,37,50.4,0
557506,0.0198019801980198,303,15,43.9,0
923259,0.0178571428571429,560,32,31.9,0
449367,0.0215264187866928,511,22,87.0,0
708072,0.0153172866520788,457,19,28.0,0
699904,0.0181347150259067,386,23,100.8,0
858840,0.0222222222222222,405,24,33.6,0
916101,0.0255220417633411,431,31,135.2,1
844140,0.0531400966183575,207,28,103.2,1
52206,0.0169811320754717,530,36,50.7,0
429823,0.0214424951267057,513,20,108.7,0
698263,0.017578125,512,33,56.6,0
641223,0.015527950310558997,644,17,72.5,0
374165,0.0207547169811321,530,28,54.6,0
723810,0.0139372822299652,574,17,68.3,0
85314,0.0200729927007299,548,28,85.8,0
353244,0.0260047281323877,423,15,104.5,0
915326,0.0103703703703704,675,25,71.1,0
751472,0.0166666666666667,540,43,59.5,0
12413,0.009615384615384621,520,37,92.1,0
939242,0.0167224080267559,598,39,90.0,0
809777,0.0174050632911392,632,38,108.2,0
666400,0.0135135135135135,592,20,45.4,0
587233,0.0172711571675302,579,16,76.2,0
986277,0.0210727969348659,522,25,82.3,0
354695,0.008130081300813009,492,18,61.2,0
312091,0.0239234449760766,418,20,40.9,0
43467,0.0218446601941748,412,25,60.8,0
267048,0.0180360721442886,499,20,58.7,0
306497,0.0189035916824197,529,19,79.9,0
470790,0.0135135135135135,444,39,64.6,0
706459,0.0171073094867807,643,29,73.5,0
830879,0.0138888888888889,576,35,72.9,0
273216,0.0162337662337662,616,20,53.7,0
700675,0.0176817288801572,509,19,68.9,0
893887,0.0207939508506616,529,40,85.6,0
454928,0.0165289256198347,484,21,86.9,0
829400,0.0138339920948617,506,16,71.3,0
780696,0.0369318181818182,352,14,48.5,0
532123,0.0209302325581395,430,47,66.1,0
894255,0.0154373927958834,583,31,60.7,0
57525,0.0203045685279188,394,19,59.0,0
991023,0.0214723926380368,326,27,86.3,0
236490,0.023094688221709,433,24,49.1,0
411133,0.0175746924428823,569,38,58.9,0
250081,0.0199637023593466,551,28,67.3,0
55390,0.013355592654424,599,36,66.3,0
140442,0.0268292682926829,410,34,31.5,0
107739,0.0338983050847458,295,31,91.0,0
875384,0.0200501253132832,399,17,74.4,0
450859,0.0147058823529412,476,31,44.8,0
49907,0.0205338809034908,487,36,72.8,0
212540,0.0215982721382289,463,31,77.5,0
135094,0.0217821782178218,505,31,49.9,0
867459,0.0246085011185682,447,31,62.1,0
974816,0.0206422018348624,436,26,43.4,0
113000,0.0205949656750572,437,36,46.9,0
165780,0.0334128878281623,419,25,67.8,0
423564,0.0213219616204691,469,37,51.0,0
898606,0.0190779014308426,629,29,36.4,0
382820,0.0228571428571429,350,35,35.0,0
439004,0.0156739811912226,638,20,125.3,0
314257,0.0183639398998331,599,22,75.2,0
463296,0.0130597014925373,536,25,87.6,0
300863,0.0211864406779661,472,35,69.5,0
319195,0.0224719101123595,445,43,67.9,0
757286,0.0241758241758242,455,12,89.2,0
885363,0.0255681818181818,352,19,97.7,0
927128,0.0116550116550117,429,26,77.6,0
552560,0.0219298245614035,456,34,122.8,0
495897,0.0241935483870968,372,23,96.2,0
881227,0.014792899408283997,676,20,79.9,0
67869,0.0289855072463768,483,24,92.9,1
162410,0.022075055187638,453,29,71.0,0
48580,0.0088809946714032,563,14,89.9,0
105464,0.0164835164835165,364,36,78.0,0
688520,0.0169779286926995,589,11,72.0,0
882138,0.021978021978022,546,38,63.6,1
35597,0.0194647201946472,411,30,38.7,0
986780,0.0309859154929577,355,4,75.6,0
160162,0.0234042553191489,470,32,78.1,0
959458,0.018000000000000002,500,15,94.3,0
879154,0.0141592920353982,565,18,96.2,0
524213,0.0187667560321716,373,23,17.3,0
222788,0.0226337448559671,486,36,53.9,0
449875,0.0266075388026608,451,16,87.4,0
340927,0.0144927536231884,414,21,80.9,0
206475,0.0173913043478261,460,30,111.9,0
690757,0.0214067278287462,327,41,86.8,0
682544,0.0170454545454545,528,32,91.6,0
414277,0.0227703984819734,527,33,51.4,0
445250,0.018018018018018004,555,22,60.4,0
799992,0.0127118644067797,472,18,63.8,0
625336,0.0196078431372549,408,18,65.8,0
816991,0.0188284518828452,478,30,61.0,0
735096,0.0198019801980198,606,34,60.8,0
704891,0.0203665987780041,491,24,81.7,0
641467,0.0352941176470588,255,22,106.4,0
954998,0.0149006622516556,604,29,100.5,0
686246,0.0142602495543672,561,24,102.3,0
955571,0.019271948608137,467,24,70.8,0
286136,0.0157068062827225,573,17,69.8,0
88948,0.032967032967033,364,16,73.9,0
454027,0.0219966159052453,591,27,75.0,0
931705,0.0238611713665944,461,23,82.6,0
122912,0.0184696569920844,379,16,47.5,0
264944,0.00841514726507714,713,32,85.7,0
39671,0.0195758564437194,613,29,57.1,0
497495,0.0356234096692112,393,22,60.7,0
507893,0.0191570881226054,522,17,68.5,0
651636,0.0157068062827225,573,14,74.8,0
317031,0.0225225225225225,444,32,68.6,0
443793,0.0291479820627803,446,22,63.6,0
875653,0.0204778156996587,586,33,44.9,0
853295,0.0158730158730159,504,26,76.5,0
411288,0.016359918200409,489,33,132.7,0
155068,0.0183066361556064,437,35,63.8,0
998364,0.0300546448087432,366,14,64.0,0
379345,0.0191387559808612,418,29,92.7,0
205032,0.0191304347826087,575,28,78.7,0
564095,0.0173913043478261,460,31,82.8,0
635415,0.0148026315789474,608,32,68.4,0
232467,0.022883295194508,437,17,70.5,0
517890,0.020703933747412,483,35,43.0,0
766619,0.00859106529209622,582,21,74.5,0
819188,0.0125223613595707,559,21,48.5,0
984656,0.0255754475703325,391,23,72.2,0
380319,0.0197132616487455,558,31,68.9,0
810761,0.0245098039215686,408,43,65.8,0
988600,0.0087463556851312,686,31,40.4,0
610727,0.0333333333333333,300,39,55.7,0
159547,0.0186915887850467,535,16,35.8,0
398911,0.0289017341040462,346,18,49.8,0
922932,0.0265700483091787,414,19,56.0,0
963242,0.0181268882175227,662,15,81.6,0
656892,0.0098159509202454,815,18,73.5,0
729087,0.0150602409638554,664,46,57.8,0
550941,0.0179372197309417,669,21,60.5,0
193504,0.0239043824701195,502,40,82.7,0
70699,0.0319410319410319,407,36,70.9,1
668312,0.0142566191446029,491,39,93.9,0
51160,0.018140589569161,441,20,82.5,0
439118,0.0180360721442886,499,33,80.4,0
503552,0.0226130653266332,398,20,64.0,0
288145,0.053030303030303,264,19,80.7,0
246978,0.020066889632107,598,29,52.4,0
713940,0.0258064516129032,465,15,65.2,0
165769,0.0237226277372263,548,30,74.8,0
965955,0.0299003322259136,301,26,91.0,0
237712,0.0146103896103896,616,23,65.5,0
739943,0.014827018121911,607,27,63.6,0
835760,0.020952380952381,525,20,84.1,0
858072,0.0190972222222222,576,27,62.8,0
338307,0.0251450676982592,517,29,92.1,0
546435,0.0168674698795181,415,37,80.2,0
537554,0.0223214285714286,448,19,110.5,0
713868,0.0209059233449477,574,27,74.7,0
426489,0.0126182965299685,634,24,68.6,0
822194,0.0158730158730159,378,29,90.6,0
718176,0.0181086519114688,497,30,56.1,0
162361,0.0100755667506297,397,20,58.5,0
911622,0.0127186009538951,629,19,68.2,0
166444,0.0299539170506912,434,19,61.6,0
66167,0.0245098039215686,408,19,26.8,0
688688,0.02,500,24,66.6,0
466817,0.0230414746543779,434,22,74.2,0
629601,0.0173160173160173,693,33,74.9,0
821240,0.02,500,32,98.2,0
680050,0.0179640718562874,501,25,41.0,0
245154,0.0218978102189781,548,28,88.5,1
664538,0.0152173913043478,460,26,90.0,0
74263,0.0112994350282486,531,14,66.2,0
326355,0.0180032733224223,611,14,58.6,0
402674,0.0120240480961924,499,34,89.3,0
240584,0.0212314225053079,471,17,83.5,0
92228,0.0153550863723608,521,23,100.3,0
95455,0.0158102766798419,506,32,63.0,0
728984,0.0233160621761658,386,37,69.2,0
893660,0.02,500,29,35.6,0
943157,0.0273109243697479,476,29,81.1,0
879471,0.0163934426229508,427,13,94.1,0
995352,0.0113636363636364,616,16,60.3,0
655194,0.0248306997742664,443,39,65.0,0
955086,0.0150943396226415,530,34,98.9,0
175778,0.0324189526184539,401,18,78.7,0
215755,0.0310734463276836,354,43,85.6,0
763292,0.017741935483871003,620,34,115.6,0
224895,0.0241545893719807,414,33,79.7,0
825651,0.0198675496688742,604,26,53.5,0
133348,0.0220048899755501,409,22,54.5,0
365094,0.0128617363344051,622,32,88.5,0
801894,0.0314285714285714,350,37,84.5,1
141845,0.0216535433070866,508,19,74.0,0
882054,0.0276752767527675,542,25,64.3,1
14760,0.0201005025125628,597,34,89.2,1
619559,0.0341463414634146,410,31,53.5,1
234927,0.0219560878243513,501,30,62.9,0
434495,0.0192307692307692,416,27,59.0,0
595246,0.019438444924406,463,24,66.2,0
94038,0.0144329896907217,485,26,77.1,0
627496,0.0133333333333333,600,6,60.5,0
191244,0.0233918128654971,513,33,36.2,0
193055,0.0256410256410256,468,30,95.5,0
244714,0.0190274841437632,473,34,78.4,0
100405,0.0233100233100233,429,25,80.2,0
571495,0.013355592654424,599,23,92.4,0
21152,0.0148305084745763,472,36,59.4,0
583003,0.032258064516129,310,38,88.9,0
282830,0.0191570881226054,522,31,81.4,0
83621,0.0198675496688742,604,9,69.5,0
882590,0.0214132762312634,467,24,106.6,0
690855,0.0187393526405451,587,33,29.5,0
792257,0.0179282868525896,502,39,90.3,0
875227,0.0246045694200351,569,10,49.6,0
313432,0.0196850393700787,508,19,93.4,0
937521,0.0132669983416252,603,23,103.6,0
893031,0.0225140712945591,533,25,81.3,1
373032,0.0185497470489039,593,34,36.4,0
204676,0.01953125,512,37,56.2,0
825002,0.0200803212851406,498,28,49.2,0
103775,0.0151745068285281,659,16,66.3,0
108029,0.0179640718562874,501,28,70.5,0
485026,0.0229591836734694,392,20,81.5,0
765597,0.0122282608695652,736,19,46.5,0
960001,0.0201834862385321,545,23,122.0,0
139468,0.009380863039399627,533,38,53.3,0
212512,0.0221729490022173,451,19,54.6,0
165709,0.0151843817787419,461,42,76.4,0
36649,0.0204545454545455,440,29,67.7,0
331908,0.0234833659491194,511,21,73.8,0
249428,0.0261096605744125,383,32,68.6,0
481174,0.0180831826401447,553,26,101.3,0
972849,0.012012012012012,666,20,51.9,0
494561,0.0287769784172662,417,19,64.2,0
961683,0.0172117039586919,581,23,55.0,0
66308,0.0123839009287926,646,34,60.6,0
894411,0.0256410256410256,429,37,97.6,0
341017,0.0189873417721519,474,18,80.0,0
615549,0.0297297297297297,370,22,78.4,0
86034,0.0198511166253102,403,17,72.6,0
404854,0.0109489051094891,548,32,66.5,0
677620,0.0362537764350453,331,42,90.1,1
538408,0.0261627906976744,344,30,93.5,0
657726,0.0203045685279188,591,27,68.5,0
575932,0.02710027100271,369,23,71.4,0
288715,0.0134615384615385,520,24,46.4,0
240622,0.014760147601476004,542,18,49.5,0
469350,0.0150829562594268,663,25,54.5,0
893531,0.0257731958762887,388,34,36.0,0
699443,0.0267639902676399,411,30,61.0,0
413794,0.0317919075144509,346,31,66.7,0
807561,0.0333333333333333,240,37,40.6,0
513339,0.0199600798403194,501,19,83.1,0
713961,0.0310734463276836,354,29,84.6,0
170110,0.015177065767285,593,26,56.0,0
330311,0.0217755443886097,597,36,92.2,0
514852,0.019538188277087,563,18,53.4,0
190338,0.0160142348754448,562,29,85.1,0
420539,0.0196078431372549,408,29,51.2,0
685334,0.0185950413223141,484,25,54.4,0
795256,0.0190114068441065,526,16,84.2,0
143374,0.0150375939849624,665,15,70.0,0
585548,0.0119225037257824,671,31,73.0,0
169640,0.0132743362831858,452,25,70.5,0
59835,0.0120845921450151,662,29,70.5,0
759691,0.0116448326055313,687,31,104.1,0
475223,0.0177165354330709,508,20,95.1,0
13412,0.0152173913043478,460,36,69.1,0
